Year,Rank,Name,Birthland,Standingland,Birthyear,Sex,Sire,Dam,Wins,Races,WinPercent,1st,2nd,3rd,WinDistance,Link
2002,37,Knockeevan Hollie ,IE,UK,2000,f,Knockeevan Star,Knockeevan Lucy,16,37,43%,16,5,6,436 m,http://www.greyhound-data.com/d?i=286659
2002,39,Great Silkie ,IU,IU,2000,m,Some Gamble,Yes Super,16,47,34%,16,4,12,480 m,http://www.greyhound-data.com/d?i=412031
2002,43,Ring Ahead ,IE,IE,2000,f,Toms the Best,Elaines Treasure,16,70,22%,16,13,11,480 m,http://www.greyhound-data.com/d?i=413055
2002,46,Tex Mccloud ,IU,IU,2000,m,Tex the Bests,Debbs Choice,15,31,48%,15,5,5,438 m,http://www.greyhound-data.com/d?i=413494
2002,47,Soviet King ,IE,IE,2000,m,Come On Ranger,Soviet War,15,31,48%,15,6,1,295 m,http://www.greyhound-data.com/d?i=292524
2002,48,Priceless Style ,IE,IE,2000,f,Top Honcho *,Blonde Returns,15,32,46%,15,5,3,486 m,http://www.greyhound-data.com/d?i=395586
2002,51,Kingswillow ,IE,IE,2000,m,Roanokee *,Davdor Diva,15,37,40%,15,10,2,471 m,http://www.greyhound-data.com/d?i=343704
2002,54,Farloe Forty ,IE,UK,2000,m,Top Honcho *,Fees Chance,15,39,38%,15,9,8,439 m,http://www.greyhound-data.com/d?i=374435
2002,60,Dromana Empire ,IE,IE,2000,m,Top Honcho *,Taras Luck,15,48,31%,15,10,6,480 m,http://www.greyhound-data.com/d?i=377905
2002,62,Bonas Last ,IE,UK,2000,f,Mustang Jack,Hi Lady,15,49,30%,15,12,6,521 m,http://www.greyhound-data.com/d?i=301016
2002,74,Corona Borealis ,IU,IU,2000,f,Plasterscene Gem,Tibar Spirit,14,30,46%,14,3,4,472 m,http://www.greyhound-data.com/d?i=411465
2002,78,Dubh Soldier ,IE,UK,2000,m,Top Honcho *,Pollerton Lass,14,36,38%,14,8,3,461 m,http://www.greyhound-data.com/d?i=386544
2002,79,Lightning Ri ,IE,UK,2000,m,Staplers Jo,Dillrock Nancy,14,37,37%,14,4,11,500 m,http://www.greyhound-data.com/d?i=378482
2002,80,Dillrock Toni ,IE,IE,2000,f,Staplers Jo,Dillrock Nancy,14,38,36%,14,8,6,415 m,http://www.greyhound-data.com/d?i=377870
2002,81,Handy Money ,UK,UK,2000,m,Deep Decision,Citizen Giggler,14,39,35%,14,11,5,462 m,http://www.greyhound-data.com/d?i=381434
2002,82,Motabeg Dingo ,IE,IE,2000,m,Top Honcho *,Marys Star,14,39,35%,14,6,11,541 m,http://www.greyhound-data.com/d?i=319790
2002,85,Nantucket Ollie ,IE,IE,2000,m,Mustang Jack,Crossleigh Rebel,14,40,35%,14,4,4,466 m,http://www.greyhound-data.com/d?i=412767
2002,87,Peacocks Sunset ,UK,IU,2000,m,Lenson Billy,Naughty Belle,14,41,34%,14,13,5,516 m,http://www.greyhound-data.com/d?i=300496
2002,88,Hidden Money ,IE,IE,2000,m,Split the Bill *,Tracton Linen,14,43,32%,14,10,8,569 m,http://www.greyhound-data.com/d?i=412113
2002,90,Penny Leigh ,UK,UK,2000,f,Some Gamble,Yes Super,14,46,30%,14,7,10,480 m,http://www.greyhound-data.com/d?i=394222
2002,94,Rosden Image ,IE,IE,2000,f,Toms the Best,Rosden Panda,14,53,26%,14,17,10,639 m,http://www.greyhound-data.com/d?i=378986
2002,95,Baby Blade ,IU,IU,2000,m,Highway Leader,Lady Camelot,14,58,24%,14,10,9,500 m,http://www.greyhound-data.com/d?i=337717
2002,99,Right Droopy ,IE,IE,2000,m,Right Wish,Droopys Ruth,14,67,20%,14,13,17,518 m,http://www.greyhound-data.com/d?i=378957
2003,57,Winter Storm ,UK,IU,1998,f,Thorgil Tex *,Winter Turmoil,15,54,27%,15,11,6,480 m,http://www.greyhound-data.com/d?i=330409
2003,9,Noelles Cascino ,IE,IE,1999,m,He Knows,Modified Babe,19,38,50%,19,4,6,396 m,http://www.greyhound-data.com/d?i=345507
2003,14,Haughty Ted ,IE,UK,1999,m,Doyou Getit,Haughty Lady,18,45,40%,18,10,8,495 m,http://www.greyhound-data.com/d?i=279324
2003,18,Southlodge Rage ,IE,IE,1999,f,Raging Prince,South Lodge Lady,17,37,45%,17,10,4,588 m,http://www.greyhound-data.com/d?i=262143
2003,19,Germain ,IE,IE,1999,m,Cushie Draco,Cushie Flair,17,44,38%,17,14,8,445 m,http://www.greyhound-data.com/d?i=341566
2003,29,El Ronan ,IE,IE,1999,m,Staplers Jo,Freds Flame,16,32,50%,16,8,4,452 m,http://www.greyhound-data.com/d?i=70617
2003,59,Swervys Cushtie ,IE,UK,1999,m,Mountleader Peer,Autumn Ranch,15,54,27%,15,15,7,480 m,http://www.greyhound-data.com/d?i=11061
2003,61,Mersons Mistress ,IE,IE,1999,f,Trade Official,Forgotten,15,61,24%,15,11,9,400 m,http://www.greyhound-data.com/d?i=327580
2003,63,Pine Ranger ,IE,IE,1999,m,Spiral Nikita,Apple Bridge,15,63,23%,15,12,7,400 m,http://www.greyhound-data.com/d?i=378869
2003,64,Keereen Owl ,IE,IE,1999,m,Toms the Best,Keereen Dove,15,69,21%,15,17,14,480 m,http://www.greyhound-data.com/d?i=343561
2003,69,Caloona Chick ,IE,IU,1999,f,Shanless Slippy,Westmead Lynx,14,30,46%,14,3,3,278 m,http://www.greyhound-data.com/d?i=271456
2003,83,Ballyshane Snow ,IE,IE,1999,m,Deep Decision,Ballyshane Dusk,14,40,35%,14,9,5,628 m,http://www.greyhound-data.com/d?i=284261
2003,95,Lisnakill Scary ,IE,IE,1999,f,David Said,Lisnakill Lisa,14,71,19%,14,10,13,480 m,http://www.greyhound-data.com/d?i=412462
2003,96,Pulitzer Prize ,IE,IE,1999,m,Vintage Prince,Manners Please,14,79,17%,14,17,17,480 m,http://www.greyhound-data.com/d?i=477485
2003,2,Mercurio ,IE,IE,2000,m,Split the Bill *,Dessies Pride,26,74,35%,26,23,6,480 m,http://www.greyhound-data.com/d?i=435607
2003,3,Setemup Joe ,IE,UK,2000,m,Staplers Jo,Wise Minnie,24,46,52%,24,11,3,390 m,http://www.greyhound-data.com/d?i=446053
2003,6,Hopeful Moment ,IE,IE,2000,f,Staplers Jo,Ballyhayden Girl,21,34,61%,21,6,0,469 m,http://www.greyhound-data.com/d?i=351474
2003,7,Castlelyons Ouzo ,IE,IE,2000,m,River of Fortune,Wheres Flash,20,45,44%,20,11,11,480 m,http://www.greyhound-data.com/d?i=477068
2003,8,Carpomugged ,IE,IE,2000,m,Deep Decision,Noseys Honey,20,45,44%,20,7,11,403 m,http://www.greyhound-data.com/d?i=435152
2003,10,Patterdale Flick ,UK,UK,2000,f,Prince of Tinrah,Patterdale Toni,19,41,46%,19,12,3,475 m,http://www.greyhound-data.com/d?i=396245
2003,11,Flywithoutwings ,IE,IE,2000,m,Larkhill Jo,Parchments Jewel,18,32,56%,18,6,3,428 m,http://www.greyhound-data.com/d?i=564081
2003,12,Everton Cheetah ,IE,UK,2000,m,Everton Hero,Sonic Cheetah,18,33,54%,18,6,5,287 m,http://www.greyhound-data.com/d?i=453271
2003,15,Ballybeg Honcho ,IE,UK,2000,m,Top Honcho *,Ballybeg Babe,18,58,31%,18,19,9,344 m,http://www.greyhound-data.com/d?i=414277
2003,16,Almost Spicy ,IE,IE,2000,f,Chart Sand,Fast Fling,18,66,27%,18,17,13,480 m,http://www.greyhound-data.com/d?i=403322
2003,20,Minglers Quest ,IE,IE,2000,m,He Knows,Minglers Magic,17,55,30%,17,8,9,480 m,http://www.greyhound-data.com/d?i=454111
2003,23,Soviet Gypsy ,IE,UK,2000,f,Mountleader Peer,Soviet Atlantic,16,22,72%,16,2,2,653 m,http://www.greyhound-data.com/d?i=423167
2003,27,Carrow Rumble ,IE,UK,2000,m,Smooth Rumble *,Ericks Black,16,29,55%,16,2,3,462 m,http://www.greyhound-data.com/d?i=438632
2003,31,Toms Little Jo ,IE,IE,2000,m,Toms the Best,Westmead Josie,16,39,41%,16,7,7,507 m,http://www.greyhound-data.com/d?i=351840
2003,32,China Jet ,IE,UK,2000,m,Executive Jet,Raceline Claire,16,40,40%,16,8,6,477 m,http://www.greyhound-data.com/d?i=426842
2003,34,Hi Captain ,IE,UK,2000,m,Doyou Getit,Hi Steffi,16,44,36%,16,13,5,301 m,http://www.greyhound-data.com/d?i=453570
2003,36,Whistlewood ,IU,IU,2000,m,Westmead Merlin,Lydias Choice,16,50,32%,16,9,8,621 m,http://www.greyhound-data.com/d?i=455079
2003,37,Centour Corker ,IE,IE,2000,m,Smooth Rumble *,Sylvies Rantogue,15,18,83%,15,0,1,695 m,http://www.greyhound-data.com/d?i=492385
2003,40,Voyenne Star ,IE,IE,2000,m,Prince of Tinrah,Murlens Pearl,15,31,48%,15,5,2,445 m,http://www.greyhound-data.com/d?i=515236
2003,41,Farloe Forty ,IE,UK,2000,m,Top Honcho *,Fees Chance,15,32,46%,15,10,1,460 m,http://www.greyhound-data.com/d?i=374435
2003,42,Glencoe Amber ,IE,IU,2000,f,Toms the Best,Glencoe Star,15,37,40%,15,4,7,509 m,http://www.greyhound-data.com/d?i=341643
2003,43,Senahel Angel ,IE,UK,2000,m,Chart King,Senahel Trade,15,38,39%,15,11,2,445 m,http://www.greyhound-data.com/d?i=446735
2003,44,Rainham Rover ,IE,UK,2000,m,Westmead Merlin,Artemis Rosie,15,38,39%,15,5,8,448 m,http://www.greyhound-data.com/d?i=412987
2003,46,Frankton King ,IE,IE,2000,m,Chart King,Frankton Jackie,15,42,35%,15,3,4,480 m,http://www.greyhound-data.com/d?i=341415
2003,47,Gottobecash ,IE,UK,2000,f,Toms the Best,Millend Girl,15,42,35%,15,9,5,556 m,http://www.greyhound-data.com/d?i=449848
2003,48,Burgoyne Penny ,IE,IE,2000,f,Larkhill Jo,Capoola Lady,15,46,32%,15,12,5,273 m,http://www.greyhound-data.com/d?i=398505
2003,53,Lisroe Jill ,IE,UK,2000,f,Thorgil Tex *,Ladys Heart,15,52,28%,15,11,10,630 m,http://www.greyhound-data.com/d?i=386386
2003,56,Sleaty Bandit ,IE,UK,2000,m,Old Kingdom,Joanies Dollar,15,53,28%,15,8,12,500 m,http://www.greyhound-data.com/d?i=507265
2003,58,Churchtown Wood ,IE,IE,2000,m,Toms the Best,Selwood Rosie,15,54,27%,15,9,14,565 m,http://www.greyhound-data.com/d?i=402343
2003,60,Patchwork Merson ,IE,IE,2000,m,Droopys Merson,Persian Spark,15,55,27%,15,9,5,480 m,http://www.greyhound-data.com/d?i=477445
2003,65,Are You Wide ,IE,IE,2000,f,Lassa Java,Lighthouse Lady,15,71,21%,15,16,18,480 m,http://www.greyhound-data.com/d?i=476962
2003,71,Javelin King ,IE,UK,2000,m,Top Honcho *,Lift Up,14,31,45%,14,7,6,468 m,http://www.greyhound-data.com/d?i=386650
2003,72,Coomlogane Mel ,IE,UK,2000,m,Knockeevan Star,Coomlogane Rose,14,32,43%,14,4,4,458 m,http://www.greyhound-data.com/d?i=432738
2003,74,Mashy Bue ,IE,IE,2000,m,Lenson Billy,April Comet,14,33,42%,14,4,6,497 m,http://www.greyhound-data.com/d?i=415579
2003,79,Missed a Page ,IU,IU,2000,m,Highway Leader,High Tech Lady,14,36,38%,14,7,5,369 m,http://www.greyhound-data.com/d?i=378661
2003,81,Group Venture ,IE,IE,2000,m,Vintage Prince,Bang Bang,14,39,35%,14,8,8,617 m,http://www.greyhound-data.com/d?i=443560
2003,84,Wall of Tears ,IE,UK,2000,m,Eyeman,Clonleigh Lady,14,41,34%,14,9,9,550 m,http://www.greyhound-data.com/d?i=402395
2003,86,Local Bill ,IE,UK,2000,m,Split the Bill *,Mrs Chin,14,43,32%,14,8,6,438 m,http://www.greyhound-data.com/d?i=483538
2003,87,Maybe Tonight ,IU,UK,2000,m,Highway Leader,High Tech Lady,14,44,31%,14,7,3,430 m,http://www.greyhound-data.com/d?i=545446
2003,90,Tex Mccloud ,IU,IU,2000,m,Tex the Bests,Debbs Choice,14,48,29%,14,9,10,450 m,http://www.greyhound-data.com/d?i=413494
2003,94,Melbridann ,IE,IE,2000,f,Roanokee *,Lisnak Slippy,14,55,25%,14,6,12,436 m,http://www.greyhound-data.com/d?i=344688
2003,99,Move Over Karrie ,IE,IE,2000,f,Mountleader Peer,Move Over Coll,13,49,26%,13,14,9,480 m,http://www.greyhound-data.com/d?i=345267
2003,100,Rio Ramona ,IE,IE,2000,f,Trade Official,Kylies Quest,13,65,20%,13,17,23,380 m,http://www.greyhound-data.com/d?i=413067
2003,1,Winsom Emma ,IU,UK,2001,f,Vintage Prince,Carloway Poser,26,65,40%,26,15,10,494 m,http://www.greyhound-data.com/d?i=514566
2003,4,Tims Crow ,IE,IE,2001,m,Lenson Lad,Churchtown Spice,22,33,66%,22,5,2,353 m,http://www.greyhound-data.com/d?i=477618
2003,5,Boreen Iestyn ,IE,IE,2001,m,Head Honcho,Ladys Storm,22,63,34%,22,17,9,480 m,http://www.greyhound-data.com/d?i=429760
2003,13,Judy Champ ,IE,UK,2001,f,Prince of Tinrah,Cashel Walk,18,43,41%,18,10,7,480 m,http://www.greyhound-data.com/d?i=429755
2003,17,College Prime ,IE,IE,2001,m,Staplers Jo,College Serena,17,32,53%,17,2,6,480 m,http://www.greyhound-data.com/d?i=458946
2003,21,Maries Flyer ,UK,IU,2001,f,Lassa Java,Ballybeg Ashling,17,58,29%,17,16,13,400 m,http://www.greyhound-data.com/d?i=435398
2003,22,Miss Wrigley ,IE,UK,2001,f,He Knows,Nevada Beauty,17,68,25%,17,7,12,480 m,http://www.greyhound-data.com/d?i=495122
2003,24,Ericas Equity ,IE,IE,2001,f,Smooth Rumble *,Mosney Flyer,16,25,64%,16,4,3,861 m,http://www.greyhound-data.com/d?i=483972
2003,25,Knockeevan Magic ,IE,IE,2001,m,Knockeevan Star,Knockeevan Lucy,16,27,59%,16,7,1,416 m,http://www.greyhound-data.com/d?i=434444
2003,26,Spell Bound ,IE,IE,2001,f,Honcho Classic *,Central Lass,16,27,59%,16,4,2,480 m,http://www.greyhound-data.com/d?i=480518
2003,28,Creamery Euro ,IE,IE,2001,f,Spiral Nikita,Creamery Profit,16,32,50%,16,6,3,719 m,http://www.greyhound-data.com/d?i=458479
2003,30,Malbay Lizzie ,IE,UK,2001,f,Eyeman,Malbay Penny,16,34,47%,16,3,5,659 m,http://www.greyhound-data.com/d?i=421082
2003,33,Sammaj ,IU,IU,2001,m,Deenside Dean,Lauragh Treasure,16,43,37%,16,9,3,307 m,http://www.greyhound-data.com/d?i=483649
2003,35,Popalong Cassidy ,IE,UK,2001,m,Popalong Fred,Hairy Mollie,16,46,34%,16,14,5,480 m,http://www.greyhound-data.com/d?i=495541
2003,38,Maxie Rumble ,IE,UK,2001,m,Smooth Rumble *,Minnies Sparkler,15,24,62%,15,4,2,610 m,http://www.greyhound-data.com/d?i=423166
2003,39,Farloe Brazil ,IE,UK,2001,m,Mr Bozz,Farloe Dingle,15,27,55%,15,4,6,488 m,http://www.greyhound-data.com/d?i=514450
2003,45,Kettledrum ,IE,IE,2001,f,Eyeman,Malbay Circuit,15,42,35%,15,6,2,522 m,http://www.greyhound-data.com/d?i=486888
2003,49,Dunmurry Marli ,IE,IE,2001,f,Split the Bill *,Dunmurry Marion,15,47,31%,15,4,16,553 m,http://www.greyhound-data.com/d?i=478809
2003,50,Run Around Sue ,IU,IU,2001,f,Mustang Jack,Hazel Babe,15,50,30%,15,8,7,480 m,http://www.greyhound-data.com/d?i=477512
2003,51,Clune Tarot ,UK,UK,2001,m,Murlens Link,Reality Beckons,15,51,29%,15,8,10,480 m,http://www.greyhound-data.com/d?i=495117
2003,52,Ultimate Pride ,IE,IE,2001,m,Judicial Pride,Queen Panther,15,51,29%,15,11,6,438 m,http://www.greyhound-data.com/d?i=477643
2003,54,Kilmore Jo ,IE,IE,2001,m,Larkhill Jo,Final Walk,15,52,28%,15,7,8,480 m,http://www.greyhound-data.com/d?i=395919
2003,55,Riggs Sara ,IE,IE,2001,f,Prince of Tinrah,Clashduff Sara,15,52,28%,15,9,9,515 m,http://www.greyhound-data.com/d?i=495582
2003,62,Lens Friend ,IE,IE,2001,m,Vintage Cleaner,Ballybrack Maid,15,62,24%,15,11,7,480 m,http://www.greyhound-data.com/d?i=495394
2003,66,Kilmalady Boy ,IE,IE,2001,m,Roanokee *,Final Gift,14,22,63%,14,4,0,348 m,http://www.greyhound-data.com/d?i=476105
2003,67,Farloe Verdict ,IE,IE,2001,f,Droopys Vieri,She Knew,14,27,51%,14,8,2,486 m,http://www.greyhound-data.com/d?i=458381
2003,68,Midway Tomsscout ,UK,UK,2001,f,Toms the Best,Midway Tina,14,29,48%,14,3,5,612 m,http://www.greyhound-data.com/d?i=427355
2003,70,Nialls Star ,UK,UK,2001,m,Knockeevan Star,Sparkling Ruth,14,30,46%,14,4,3,462 m,http://www.greyhound-data.com/d?i=455319
2003,73,Craigdales Kid ,IE,UK,2001,m,Cool Performance,Without a Net,14,33,42%,14,5,3,393 m,http://www.greyhound-data.com/d?i=506882
2003,75,Gold Mine ,IU,UK,2001,m,El Premier,Detroit Daisy,14,34,41%,14,3,3,450 m,http://www.greyhound-data.com/d?i=518148
2003,76,Hallam Smudger ,IE,UK,2001,m,Droopys Woods,Droopys Darian,14,34,41%,14,4,6,464 m,http://www.greyhound-data.com/d?i=512563
2003,77,Shirl Tel Kel ,IE,UK,2001,f,Eyeman,Raceline Claire,14,34,41%,14,3,7,466 m,http://www.greyhound-data.com/d?i=513767
2003,78,Moral Prince ,IE,IE,2001,m,Staplers Jo,Single Issue,14,34,41%,14,4,7,376 m,http://www.greyhound-data.com/d?i=480477
2003,80,Annacarty Haka ,IE,IE,2001,f,Knockeevan Star,Multeen Phantom,14,37,37%,14,6,8,542 m,http://www.greyhound-data.com/d?i=505285
2003,82,Jo Lightly ,IE,IE,2001,m,Staplers Jo,Centenarys Light,14,39,35%,14,4,5,450 m,http://www.greyhound-data.com/d?i=483497
2003,85,Farloe Scan ,IE,IE,2001,m,Larkhill Jo,Tornaroy Tumble,14,43,32%,14,5,2,450 m,http://www.greyhound-data.com/d?i=477169
2003,88,Sweyne Daisy ,IU,UK,2001,f,Spring Raider,Ryefield Lisa,14,45,31%,14,6,6,480 m,http://www.greyhound-data.com/d?i=513611
2003,89,Forever Lucie ,IE,IE,2001,f,Droopys Woods,Forever Queeny,14,45,31%,14,8,10,546 m,http://www.greyhound-data.com/d?i=495223
2003,91,Solo Gamble ,IE,UK,2001,f,Toms the Best,Solo Go,14,51,27%,14,11,8,628 m,http://www.greyhound-data.com/d?i=498724
2003,92,Furry Burger ,IE,IE,2001,m,Eyeman,Fly Tess,14,51,27%,14,9,12,480 m,http://www.greyhound-data.com/d?i=453407
2003,93,Rusty the Bold ,IE,IE,2001,m,Roanokee *,Pinetree Betty,14,52,26%,14,12,9,473 m,http://www.greyhound-data.com/d?i=483642
2003,97,Desert Tonic ,IE,IE,2001,m,Smooth Rumble *,Desert Belle,13,24,54%,13,8,1,494 m,http://www.greyhound-data.com/d?i=569804
2003,98,Weeton Warrior ,UK,UK,2001,m,Plasterscene Gem,Tippins Garden,13,40,32%,13,12,1,550 m,http://www.greyhound-data.com/d?i=455062
2004,18,Patterdale Flick ,UK,UK,2000,f,Prince of Tinrah,Patterdale Toni,17,36,47%,17,8,5,474 m,http://www.greyhound-data.com/d?i=396245
2004,38,Setemup Joe ,IE,UK,2000,m,Staplers Jo,Wise Minnie,15,36,41%,15,8,3,331 m,http://www.greyhound-data.com/d?i=446053
2004,40,Oklahoma Gold ,IE,IE,2000,m,Roanokee *,Lisnak Slippy,15,40,37%,15,12,4,263 m,http://www.greyhound-data.com/d?i=287917
2004,45,Mercurio ,IE,IE,2000,m,Split the Bill *,Dessies Pride,15,57,26%,15,15,8,480 m,http://www.greyhound-data.com/d?i=435607
2004,54,Lemon Rambo ,IE,IE,2000,m,Top Honcho *,Lemon Python,14,23,60%,14,4,2,567 m,http://www.greyhound-data.com/d?i=423322
2004,66,Pantone Demon ,UK,IU,2000,m,Staplers Jo,Farloe Moment,14,36,38%,14,4,3,404 m,http://www.greyhound-data.com/d?i=445181
2004,78,Flywithoutwings ,IE,IE,2000,m,Larkhill Jo,Parchments Jewel,14,44,31%,14,11,3,393 m,http://www.greyhound-data.com/d?i=564081
2004,88,Alans Pet ,IE,IE,2000,m,Upper Spark,Push Tenderly,14,58,24%,14,12,12,480 m,http://www.greyhound-data.com/d?i=431516
2004,90,Supreme Conors ,IE,IE,2000,m,Shanless Slippy,Cuchulainns Gold,14,61,22%,14,11,6,480 m,http://www.greyhound-data.com/d?i=413441
2004,1,Lexington Avenue ,IE,IE,2001,m,Top Honcho *,Little Miss Ecko,23,49,46%,23,11,6,433 m,http://www.greyhound-data.com/d?i=538274
2004,3,Ballybrazil Hero ,IE,IE,2001,m,Carlton Bale *,Tycoon Kay,21,41,51%,21,5,7,497 m,http://www.greyhound-data.com/d?i=559173
2004,4,Farloe Verdict ,IE,IE,2001,f,Droopys Vieri,She Knew,20,27,74%,20,2,1,482 m,http://www.greyhound-data.com/d?i=458381
2004,5,Shelbourne Star ,IE,IE,2001,f,Eyeman,Rapid Passion,20,29,68%,20,6,1,687 m,http://www.greyhound-data.com/d?i=494800
2004,6,Dundrum Prince ,IE,IE,2001,m,Jamella Prince *,Minglers Mist,20,35,57%,20,4,6,469 m,http://www.greyhound-data.com/d?i=537867
2004,8,Ronnies Boss ,IE,UK,2001,m,Pete's Boss *,Strideon Cheeta,19,45,42%,19,12,8,249 m,http://www.greyhound-data.com/d?i=537669
2004,9,Paddys View ,IE,UK,2001,m,Blue Murlen,Hi Girl,19,56,33%,19,13,6,405 m,http://www.greyhound-data.com/d?i=529844
2004,15,Knocktoosh Gold ,IE,IE,2001,m,Torbal Piper,Knocktoosh Fancy,18,44,40%,18,7,8,513 m,http://www.greyhound-data.com/d?i=478776
2004,17,Ninja Lark ,IE,UK,2001,m,Larkhill Jo,Tornaroy Tumble,17,33,51%,17,2,5,404 m,http://www.greyhound-data.com/d?i=495505
2004,19,Faking It ,UK,UK,2001,f,Fat Boy Slim,Apache Talia,17,37,45%,17,3,1,783 m,http://www.greyhound-data.com/d?i=657844
2004,20,Baltimore Joe ,IE,UK,2001,m,Coonough Chief,Pepsi Dil,17,39,43%,17,6,10,514 m,http://www.greyhound-data.com/d?i=670438
2004,21,Tiptree Milan ,UK,UK,2001,m,Small Fortune,Tiptree Diamond,17,42,40%,17,4,8,415 m,http://www.greyhound-data.com/d?i=483720
2004,23,Toosey Luke ,IE,IE,2001,m,He Knows,Jubilee Elm,17,47,36%,17,8,9,545 m,http://www.greyhound-data.com/d?i=495709
2004,24,Boherduff Light ,IE,IE,2001,m,He Knows,Travelling Light,16,26,61%,16,2,4,480 m,http://www.greyhound-data.com/d?i=671408
2004,25,Keltie Sparkler ,IE,UK,2001,f,Smooth Rumble *,Minnies Sparkler,16,28,57%,16,3,7,836 m,http://www.greyhound-data.com/d?i=423168
2004,27,Ownway Paula ,IE,UK,2001,f,Murlens Link,Steps Dilemma,16,47,34%,16,12,10,480 m,http://www.greyhound-data.com/d?i=529490
2004,28,Salems Slippy ,IU,UK,2001,m,Shanless Slippy,Tommorrows Tide,16,47,34%,16,11,9,478 m,http://www.greyhound-data.com/d?i=598345
2004,33,Leathems Lad ,IE,UK,2001,m,Kilmessan Jet,Parkmore Gold,16,58,27%,16,7,9,480 m,http://www.greyhound-data.com/d?i=546368
2004,34,Lap Dance ,UK,UK,2001,f,Larkhill Jo,Human Nature II,16,67,23%,16,13,9,400 m,http://www.greyhound-data.com/d?i=504388
2004,36,Air Force Honcho ,IE,IE,2001,m,Honcho Classic *,Aranock Girl,15,34,44%,15,11,4,701 m,http://www.greyhound-data.com/d?i=541579
2004,37,Judy Champ ,IE,UK,2001,f,Prince of Tinrah,Cashel Walk,15,35,42%,15,4,7,480 m,http://www.greyhound-data.com/d?i=429755
2004,39,Four Handed ,IE,IE,2001,m,Frisby Flashing,Tricamarie Chris,15,38,39%,15,6,10,461 m,http://www.greyhound-data.com/d?i=567462
2004,42,Catunda Bonnie ,IE,IE,2001,f,Honcho Classic *,Aranock Girl,15,49,30%,15,10,10,485 m,http://www.greyhound-data.com/d?i=529840
2004,47,Movie Mystery ,UK,UK,2001,f,Droopys Zidane,Movies Kiss,15,62,24%,15,11,9,480 m,http://www.greyhound-data.com/d?i=422751
2004,48,Slip In ,IE,IE,2001,m,Top Honcho *,Ullid Lena,15,69,21%,15,10,19,480 m,http://www.greyhound-data.com/d?i=485101
2004,49,Rockmount Raider ,IE,IE,2001,m,Larkhill Jo,Ardera Lagoon,15,70,21%,15,13,12,400 m,http://www.greyhound-data.com/d?i=538690
2004,50,Louisville ,IE,IE,2001,m,Larkhill Jo,Woman Power,14,21,66%,14,3,1,256 m,http://www.greyhound-data.com/d?i=477354
2004,53,Drive Up Sam ,IE,UK,2001,m,Roanokee *,More Tap Tap,14,23,60%,14,3,0,440 m,http://www.greyhound-data.com/d?i=545713
2004,59,Droopys Ernest ,IE,UK,2001,m,Droopys Vieri,Droopys Aisling,14,27,51%,14,2,3,417 m,http://www.greyhound-data.com/d?i=423236
2004,60,Carrigart Lady ,IE,UK,2001,f,Toms the Best,Dranoel Anna,14,28,50%,14,6,3,649 m,http://www.greyhound-data.com/d?i=560605
2004,64,Jedi Jess ,IU,IU,2001,f,Fat Boy Slim,Irradicate,14,32,43%,14,5,4,550 m,http://www.greyhound-data.com/d?i=495836
2004,65,Pearls Honour ,IE,IE,2001,m,Staplers Jo,Pearls a Dancer,14,32,43%,14,4,4,535 m,http://www.greyhound-data.com/d?i=479961
2004,69,Shortycutacross ,IE,UK,2001,f,Roanokee *,Elbony Bluebell,14,36,38%,14,8,10,474 m,http://www.greyhound-data.com/d?i=489277
2004,74,Gazzas Gem ,IE,UK,2001,f,Lenson Lad,Pavilion Magic,14,43,32%,14,5,10,342 m,http://www.greyhound-data.com/d?i=670196
2004,79,Boreen Iestyn ,IE,IE,2001,m,Head Honcho,Ladys Storm,14,46,30%,14,11,9,480 m,http://www.greyhound-data.com/d?i=429760
2004,80,Muttoneer ,IE,IE,2001,m,Smooth Rumble *,Aitchteecee,14,46,30%,14,15,8,510 m,http://www.greyhound-data.com/d?i=900109
2004,83,Atlanta Willie ,IE,IE,2001,m,Thorgil Tex *,Atlanta Jane,14,49,28%,14,10,10,380 m,http://www.greyhound-data.com/d?i=483300
2004,89,Joannesown Lock ,IE,IE,2001,m,Trade Official,Eye for Style,14,60,23%,14,14,11,480 m,http://www.greyhound-data.com/d?i=612591
2004,91,Row Your Boat ,IE,UK,2001,m,Jamella Prince *,Stop Inn Molly,14,64,21%,14,18,12,514 m,http://www.greyhound-data.com/d?i=525823
2004,93,Mattsmyson ,IE,UK,2001,m,Staplers Jo,Silver Lining,13,32,40%,13,5,6,347 m,http://www.greyhound-data.com/d?i=518308
2004,95,Seafield Brad ,IE,UK,2001,m,Staplers Jo,Seafield Lemon,13,37,35%,13,11,8,438 m,http://www.greyhound-data.com/d?i=623368
2004,97,Young Gun ,IU,UK,2001,m,Fosse Way,Feddan Walk,13,44,29%,13,6,7,480 m,http://www.greyhound-data.com/d?i=506817
